type,subtype,name,street,housenumber,comment,cid,osm_id,uuid,aid,source,importtime,last_edit,geom
Apotheke,,Löwen Apotheke,,,,160,node/2536037980,9fc891fb-2dfd-4761-9285-150856e800ab,18,osm,2023-03-29 09:43:09,2023-03-29 09:43:09,0101000020E86400005AD5ABBA842A1C4137972F924BE95441
Drogerie,dm,dm,,3,,161,node/2536038032,76cedae2-57d0-45f9-9ce8-49d57efed238,18,osm,2023-03-29 09:43:09,2023-03-29 09:43:09,0101000020E86400008E13A2D5122A1C414B1B21414BE95441
Drogerie,Rossmann,Rossmann,,15,,162,node/2537544191,80285f3f-042b-4115-8a12-fbc9166c9d16,18,osm,2023-03-29 09:43:09,2023-03-29 09:43:09,0101000020E8640000185DCD3BC9281C412486FCF866E95441
Straßenbahn,,Paradeplatz,,,,163,node/2559199763,24b1f16f-cec7-403c-97a9-54194e3e5234,18,osm,2023-03-29 09:43:09,2023-03-29 09:43:09,0101000020E864000062BD71F83F291C411F640BBF4DE95441
Bus,,Gewerkschaftshaus,,,,164,node/2642795519,2c946424-9247-4a87-94b5-c1e107402a03,18,osm,2023-03-29 09:43:09,2023-03-29 09:43:09,0101000020E86400008FDBCD3D54331C4149762E7999E95441
Bus,,Herschelbad,,,,165,node/2642795557,c7007b2a-7007-4b78-ad9a-8b770bb72663,18,osm,2023-03-29 09:43:09,2023-03-29 09:43:09,0101000020E864000030491129492F1C41EA06023BD9E95441
Straßenbahn,,MVV-Hochhaus,,,,166,node/2642795905,83b6af28-16fc-4c2e-b9fc-49baca3f2105,18,osm,2023-03-29 09:43:09,2023-03-29 09:43:09,0101000020E864000041A20E110C291C41CCECE2BA01EA5441
Bus,,Rheinstraße,,,,167,node/2642796095,dcb0b394-889a-4390-acee-e39a4921c273,18,osm,2023-03-29 09:43:09,2023-03-29 09:43:09,0101000020E864000059FB97D20D211C41096988EBB7E95441
Bus,,Kurpfalzbrücke,,,,168,node/2728669301,f34f78c1-6b35-4317-8552-c08488364068,18,osm,2023-03-29 09:43:09,2023-03-29 09:43:09,0101000020E8640000401157C7362D1C416CD79141E9E95441
Bus,,,,,,169,node/2728669523,070f04d8-39dd-4f01-9d3c-dfe221833d6f,18,osm,2023-03-29 09:43:09,2023-03-29 09:43:09,0101000020E86400007BB95AC65E281C418461EA4E39E95441
Bus,,,,,,170,node/2728669534,e8f194b1-0465-4692-96bc-7f1bdfba2c2c,18,osm,2023-03-29 09:43:09,2023-03-29 09:43:09,0101000020E8640000FE0B169A17271C41391BB11A44E95441
Supermarkt,Basic,basic,B1,3-5,,171,node/3016457824,cc10798a-c7d5-4456-97c5-9c886d6c9fd7,18,osm,2023-03-29 09:43:09,2023-03-29 09:43:09,0101000020E8640000D75021DA0B261C411BB26A8720E95441
Hausarzt,,Dr. med. Semra Günes-Yigit,,3,,172,node/3064908435,7b48a875-7b10-4360-83b1-664b89b48b47,18,osm,2023-03-29 09:43:09,2023-03-29 09:43:09,0101000020E8640000E0081329162B1C41A597C68298E85441
Apotheke,,Cosmos Apotheke,,,,173,node/3199086475,5b09d683-99f6-4689-8418-767c882d887f,18,osm,2023-03-29 09:43:09,2023-03-29 09:43:09,0101000020E8640000D3A7F76A3F2F1C41621AACC9C5E85441
Hausarzt,,Dr. Jürgen Wachter,,,,174,node/3204342965,2679b521-b320-4931-8039-164063f01f6f,18,osm,2023-03-29 09:43:09,2023-03-29 09:43:09,0101000020E8640000B03044C4BB2F1C413118A81CD9E85441
Bäckerei,,ams Brezel,,,,175,node/3205766023,b5e9cb68-6493-4203-aa06-3ff3b550d10b,18,osm,2023-03-29 09:43:09,2023-03-29 09:43:09,0101000020E864000077778A61692E1C419753406017E95441
Hausarzt,,Praxis Walter Schwarz,,,,176,node/3213730474,4aa00880-79a9-4cc4-a96a-ef26fde4cc4b,18,osm,2023-03-29 09:43:09,2023-03-29 09:43:09,0101000020E8640000D79281BF88261C4141B19D211BE95441
Bäckerei,,Back Ecke,,,,177,node/3218385482,c44ff0dc-2b92-4918-9a25-1c45604260c3,18,osm,2023-03-29 09:43:09,2023-03-29 09:43:09,0101000020E8640000AC569F78AC291C41D8A982E5EBE85441
Hausarzt,,Dr. Ellen Wülfinghoff,,,,178,node/3229467400,21e16e6a-517f-422d-bdcc-f3df926df924,18,osm,2023-03-29 09:43:09,2023-03-29 09:43:09,0101000020E8640000C78D87EE11271C41010247B839E95441
Drogerie,,Basic Hairshop,,,,179,node/3230985125,9b95d712-4e8f-433a-a554-d5a7cfbacd03,18,osm,2023-03-29 09:43:09,2023-03-29 09:43:09,0101000020E86400002705E230792A1C4148A6579E28E95441
Apotheke,,Schwan Apotheke,,,,180,node/3287183162,c30bf4a6-acd7-444c-b939-59e51a2d25c1,18,osm,2023-03-29 09:43:09,2023-03-29 09:43:09,0101000020E8640000E65B736AD4251C41FE8E6E6D74E95441
Supermarkt,go asia,Go Asia,,10-11,,181,node/4037851677,19897b60-c997-4baf-bf16-d4cc31b7cae8,18,osm,2023-03-29 09:43:09,2023-03-29 09:43:09,0101000020E8640000C73550F07E2D1C4176F09B7D9EE85441
Bäckerei,,Golden Brezel,,,,182,node/4049930283,739c20e7-0dda-4bef-aae8-e91233b6c5e6,18,osm,2023-03-29 09:43:09,2023-03-29 09:43:09,0101000020E8640000EDDA3042BC241C4144FDFAFD00E95441
Hausarzt,,MVZ Mannheim-Mitte,,1,,183,node/4105386700,c08a1ebf-bde5-4327-bb6a-d8fae7094671,18,osm,2023-03-29 09:43:09,2023-03-29 09:43:09,0101000020E8640000827685FF682A1C41E17BCF477DE95441
Bus,,MA Hauptbahnhof,,,,184,node/4311212549,a2352554-7bd2-4a7d-a635-a2d607863a7a,18,osm,2023-03-29 09:43:09,2023-03-29 09:43:09,0101000020E8640000A3635FA10E2B1C418199464E86E85441
Drogerie,dm,dm,,,,185,node/4406846686,ab3fbba8-e48d-4cee-ae7b-f36243213f0e,18,osm,2023-03-29 09:43:09,2023-03-29 09:43:09,0101000020E8640000C4A0ABE9CE301C41BE4613852FE95441
Supermarkt,REWE,REWE Viering,,,,186,node/4406847489,d3241be2-1b63-4624-a8ce-a42e1b0a4d8c,18,osm,2023-03-29 09:43:09,2023-03-29 09:43:09,0101000020E86400001661076A742E1C41A0EFEF513EE95441
Bäckerei,,Bäcker Görtz,,,,187,node/4406847542,9750d032-5675-462a-af06-746f28b171e0,18,osm,2023-03-29 09:43:09,2023-03-29 09:43:09,0101000020E864000098FBF077832E1C411C516BB43DE95441
Apotheke,,Heldmann's Apotheke Q6Q7,,3,,188,node/4424735558,0dd0d84d-8f18-4e12-a9cf-759f1b8dc165,18,osm,2023-03-29 09:43:09,2023-03-29 09:43:09,0101000020E8640000A1670BD5BC2F1C414AE0BCBD36E95441
Supermarkt,,Vita Nova Reformhaus Escher,,,,189,node/4424760007,894f9fd3-c85c-47fb-b5be-2ab22b379d37,18,osm,2023-03-29 09:43:09,2023-03-29 09:43:09,0101000020E8640000E62F77D6A02E1C4103DCF2DA3CE95441
Bäckerei,,Döringer's Backhaus,,,,190,node/4609614098,103e6b47-7a83-4374-8fa0-72741e426876,18,osm,2023-03-29 09:43:09,2023-03-29 09:43:09,0101000020E86400000D4BC2C4C62C1C417A3575ADC0E95441
Hausarzt,,Dres. med. Baumgart und Becker,,18,,191,node/5100322317,f3f2cf59-7f20-475b-8637-94657a6afbf8,18,osm,2023-03-29 09:43:09,2023-03-29 09:43:09,0101000020E86400005F05B76748241C41B5B066FA4AE95441
Bäckerei,,Brot & Salz,,25,,192,node/5541128564,e34b688d-2d89-4a0f-a810-bb331c4f2a4c,18,osm,2023-03-29 09:43:09,2023-03-29 09:43:09,0101000020E8640000FAA346CA0A2E1C415870FD002AE95441
Bäckerei,,Le Crobag,,,,193,node/5664735745,8d507691-5d7c-4d5b-98ee-866e7508a544,18,osm,2023-03-29 09:43:09,2023-03-29 09:43:09,0101000020E86400006EA44429E62C1C417C3905906BE85441
Bäckerei,,Backwerk,,3,,194,node/5841634146,c82af80a-e2e8-4bda-9f46-65b807f9902b,18,osm,2023-03-29 09:43:09,2023-03-29 09:43:09,0101000020E864000095ACF2C3712A1C410F681F0881E95441
Kita,,Kinderhaus Sickinger,,9,,195,node/5964359851,44fc91db-04da-4042-a513-37078aa2f4bf,18,osm,2023-03-29 09:43:09,2023-03-29 09:43:09,0101000020E864000023A591F8E52E1C41C2FC4A7893E95441
Supermarkt,,CAN - Supermarket,,,,196,node/6178428346,fea13e4c-580c-4dc1-9d7f-ec1926fea111,18,osm,2023-03-29 09:43:09,2023-03-29 09:43:09,0101000020E86400006F73AAE9212B1C41F8B43F23BCE95441
Supermarkt,ALDI Süd,ALDI Süd,,2,,197,node/6801738354,3030ab76-b4c1-4d97-9931-ed9d0e6d6e93,18,osm,2023-03-29 09:43:09,2023-03-29 09:43:09,0101000020E8640000B508E136632C1C41D5F23DF0C5E95441
Drogerie,Rossmann,Rossmann,,1-4,,198,node/6813858778,265996c7-7e49-4da8-b747-a2579a76530c,18,osm,2023-03-29 09:43:09,2023-03-29 09:43:09,0101000020E8640000BBBDE02D6A2C1C412A84A504C5E95441
Spielplatz,,,,,,199,node/7063434152,bd5f5ca6-dfb5-4b80-a1db-ec8eb5189b9a,18,osm,2023-03-29 09:43:09,2023-03-29 09:43:09,0101000020E864000047FCC38C5A251C4164A4E43E9DE95441
Straßenbahn,,Strohmarkt,,,,200,node/7304372577,6dcfbacd-7f83-4ddb-a715-70523f502c97,18,osm,2023-03-29 09:43:09,2023-03-29 09:43:09,0101000020E8640000FC80E609B62C1C41862374082DE95441
Straßenbahn,,Strohmarkt,,,,201,node/7304372578,25eff677-f6ff-43c3-a571-442af81d15a2,18,osm,2023-03-29 09:43:09,2023-03-29 09:43:09,0101000020E86400002463195FCD2C1C415B4A03CE2AE95441
Straßenbahn,,Rathaus/REM,,,,202,node/7304372583,c7bbb430-3bae-4565-b91a-65f93fb6351e,18,osm,2023-03-29 09:43:09,2023-03-29 09:43:09,0101000020E8640000ABB1823B28241C4106BB28217EE95441
Straßenbahn,,Abendakademie,,,,203,node/7306708509,7b07e402-6668-44a0-a28b-9f1461ece57c,18,osm,2023-03-29 09:43:09,2023-03-29 09:43:09,0101000020E8640000F23977BFB32C1C41C3383129C5E95441
Straßenbahn,,Marktplatz,,,,204,node/7306708511,a895c455-af03-4c65-be89-8df08fe95baa,18,osm,2023-03-29 09:43:09,2023-03-29 09:43:09,0101000020E86400005E4BE02B572A1C4170E9C83187E95441
Straßenbahn,,Wasserturm,,,,205,node/7306708512,4d6585f9-1cb0-43a7-99b9-f22ca7670447,18,osm,2023-03-29 09:43:09,2023-03-29 09:43:09,0101000020E86400005C47185D66301C41CCCD25BA07E95441
Straßenbahn,,Kunsthalle,,,,206,node/7306708513,3b4e9a61-4aca-448d-baa6-c0574d180d7e,18,osm,2023-03-29 09:43:09,2023-03-29 09:43:09,0101000020E8640000C8F4996689301C4135D79260D8E85441
Straßenbahn,,Kunsthalle,,,,207,node/7314575181,3655ba23-66cd-435b-9020-801d7f2b44cf,18,osm,2023-03-29 09:43:09,2023-03-29 09:43:09,0101000020E8640000A3E091CF9B301C41B383BEB3D7E85441
Straßenbahn,,Rheinstraße,,,,208,node/7314733474,c18df55c-bf63-4d03-855c-662aa3980239,18,osm,2023-03-29 09:43:09,2023-03-29 09:43:09,0101000020E8640000D7D355A4F51E1C41D2B04BC2B0E95441
Straßenbahn,,Rheinstraße,,,,209,node/7314733475,5edcaf1c-36f6-4c4f-b50e-8699b2e0afa3,18,osm,2023-03-29 09:43:09,2023-03-29 09:43:09,0101000020E8640000785D3D273A1F1C416CF40D7AAEE95441
Straßenbahn,,Schloss,,,,210,node/7315096513,399c5c13-9e0c-4c27-9f95-7cef5417d654,18,osm,2023-03-29 09:43:09,2023-03-29 09:43:09,0101000020E8640000A30143277D251C41DD39974D09E95441
Bus,,Universität,,,,211,node/8751953382,440b5a16-9cac-44be-bb32-432476e6b6d5,18,osm,2023-03-29 09:43:09,2023-03-29 09:43:09,0101000020E86400004252D2E064271C413715CA53ADE85441
Bus,,Universität,,,,212,node/8751953383,70e954fb-f3bf-406e-b2e2-d9cd6653888c,18,osm,2023-03-29 09:43:09,2023-03-29 09:43:09,0101000020E8640000EF9E09C92C271C41718FBED9C5E85441
Straßenbahn,,Paradeplatz,,,,213,node/8764658150,8b93308d-3194-4993-8208-2cf72d1a7030,18,osm,2023-03-29 09:43:09,2023-03-29 09:43:09,0101000020E864000083426E6B04281C41F9C7D6804AE95441
Bus,,Gewerkschaftshaus,,,,214,node/8888574567,e2cb9d9b-1afa-490e-86dd-0412d9556afe,18,osm,2023-03-29 09:43:09,2023-03-29 09:43:09,0101000020E8640000462E5EC057331C41D3D03B4667E95441
Bäckerei,,Brot & Salz,,,,215,node/9905649517,dc546a2a-bdb7-4087-9069-3b64fcc5e045,18,osm,2023-03-29 09:43:09,2023-03-29 09:43:09,0101000020E86400007B719586E9211C41D367D2E9E4E95441
Straßenbahn,,MA Hauptbahnhof,,,,216,node/10062492097,4105f9b9-016d-4296-bf8e-138305a96ed5,18,osm,2023-03-29 09:43:09,2023-03-29 09:43:09,0101000020E86400005BF67BEB512D1C412B9BA05586E85441
Straßenbahn,,Paradeplatz,,,,217,node/10593880304,b537a494-f686-477a-8ad8-ac5b8655e5bc,18,osm,2023-03-29 09:43:09,2023-03-29 09:43:09,0101000020E8640000944BE21E082A1C416515A12D46E95441
Kita,,Justizzwerge,A2,1,,218,node/10671474505,0ba4cd92-a990-485b-b1d2-4ed73ac3214d,18,osm,2023-03-29 09:43:09,2023-03-29 09:43:09,0101000020E86400002131648AB0231C415C6B85F712E95441
Grün,,,,,,1,way/102345554,5bb07f21-2282-4110-8051-517021c8b817,19,osm,2023-03-30 16:18:47,2023-03-30 16:18:47,0101000020E8640000D0201A8A53261C418C26475480E85441
Grundschule,,Diesterweg Grundschule,,,,2,way/111832731,9542c2ba-6f8d-4c2f-aa4b-a08415279bf9,19,osm,2023-03-30 16:18:47,2023-03-30 16:18:47,0101000020E8640000E5BC5ADD972B1C417414F77285E75441
Grün,,,,,,3,way/148087271,2e9bdcd8-9950-427b-b184-704cf381ea0d,19,osm,2023-03-30 16:18:47,2023-03-30 16:18:47,0101000020E8640000F18646EAF03A1C41ECA83DA94CE75441
Bus,,,,,,4,way/148087898,9fc33fa6-1f15-484b-a739-5459f42b2773,19,osm,2023-03-30 16:18:47,2023-03-30 16:18:47,0101000020E8640000E15716833A3C1C414CA6BA675DE75441
Kita,,ev. Kindergarten der Markuskirche,Speyerer Straße,28,,5,way/152431967,14d83876-b3ae-47ee-a9ad-d1ef70050bca,19,osm,2023-03-30 16:18:47,2023-03-30 16:18:47,0101000020E86400006A4CC2E611381C414D5B826D17E75441
Spielplatz,,,,,,6,way/162515572,166e8b2e-80bf-4397-a8a1-373ffa8c0553,19,osm,2023-03-30 16:18:47,2023-03-30 16:18:47,0101000020E86400006BF433DEEF231C4124B8EE1579E85441
Straßenbahn,,Diesterwegschule,,,,7,node/180559029,c8a5ea2e-c78b-4b49-baaa-6956c9ad5c34,19,osm,2023-03-30 16:18:47,2023-03-30 16:18:47,0101000020E8640000DD1C22A27A2C1C4163F940BC89E75441
Kita,,johnny's kids,,,,8,way/183062438,843d3f0f-3daf-4c0b-b945-f2084c7baea4,19,osm,2023-03-30 16:18:47,2023-03-30 16:18:47,0101000020E8640000D1FEC4904D381C41E76AA78687E75441
Grün,,,,,,9,way/185698039,8061c8f7-1578-40a8-86a5-44976f9de09b,19,osm,2023-03-30 16:18:47,2023-03-30 16:18:47,0101000020E8640000B3BC1B3D8B361C416B3D81678DE75441
Grün,,Lanz Park,,,,10,way/203099920,a72b34fc-7748-4d62-8792-1ea902f9ce7a,19,osm,2023-03-30 16:18:47,2023-03-30 16:18:47,0101000020E864000030574B1A982D1C41106F6A8B82E75441
Spielplatz,,,,,,11,way/203099926,fb41f04c-576d-4685-a733-ab9908dce6eb,19,osm,2023-03-30 16:18:47,2023-03-30 16:18:47,0101000020E8640000D8583019EA2C1C4120D2944982E75441
Grün,,,,,,12,way/206972901,a2937cc9-145b-4547-8f6a-b8f057390d01,19,osm,2023-03-30 16:18:47,2023-03-30 16:18:47,0101000020E86400002E00E876B92A1C418CA7F5562CE75441
Grün,,,,,,13,way/209217665,ccfb297d-7bb0-4893-ac68-971252ff0259,19,osm,2023-03-30 16:18:47,2023-03-30 16:18:47,0101000020E8640000FA590E8086291C41AA87F2A880E75441
Grün,,,,,,14,way/211896558,8e4f7310-8a2b-4cec-ba1e-8393857819e1,19,osm,2023-03-30 16:18:47,2023-03-30 16:18:47,0101000020E86400003C337143C9281C41F9B86827D1E75441
Grün,,,,,,15,way/215925922,e3839c4d-bf6e-4803-b7a8-6988ced6b2f4,19,osm,2023-03-30 16:18:47,2023-03-30 16:18:47,0101000020E864000028B11C1D4D2E1C418479F81AFCE65441
Spielplatz,,,,,,16,way/215925965,9f69a402-3b1e-4d66-b7ec-dcc9b0fe3439,19,osm,2023-03-30 16:18:47,2023-03-30 16:18:47,0101000020E864000026C14636CF2E1C41F4200DDFE1E65441
Grün,,,,,,17,way/215944289,5e6f697f-9473-4f75-81b9-bed65d9c6b67,19,osm,2023-03-30 16:18:47,2023-03-30 16:18:47,0101000020E86400002C7611995E2E1C4166AE4D2C2AE75441
Grün,,Schlosspark,,,,18,way/227228487,66153c76-5c7e-4bcf-bfb7-6aed016547aa,19,osm,2023-03-30 16:18:47,2023-03-30 16:18:47,0101000020E8640000AA2B1A02B7231C41FFD4019139E85441
Grün,,Hanns-Glückstein-Park,,,,19,way/227229845,9b9e1d02-d9d3-4314-a086-2210b1df232f,19,osm,2023-03-30 16:18:47,2023-03-30 16:18:47,0101000020E8640000A126D2704C2F1C417103DA67EEE75441
Straßenbahn,,Meeräckerplatz,,,,20,node/282275782,a5a89d7c-32ad-45cf-95ae-084cf43766b4,19,osm,2023-03-30 16:18:47,2023-03-30 16:18:47,0101000020E86400003AA939BF432E1C41D6AC8E5F52E75441
Apotheke,,Christopherus Apotheke,Meerfeldstraße,50,,21,node/292694477,4687dc66-97f5-46ad-96fb-9e7ffc21e14f,19,osm,2023-03-30 16:18:47,2023-03-30 16:18:47,0101000020E8640000C0B8952F342B1C41A0084FE9D0E75441
Straßenbahn,,Markuskirche,,,,22,node/293781513,bcbb4e78-4dc1-4f7d-8ed5-be8564372b89,19,osm,2023-03-30 16:18:47,2023-03-30 16:18:47,0101000020E86400008FA5B2BB16321C41A31F374DE5E65441
Straßenbahn,,MA Hauptbahnhof Süd,,,,23,node/293781517,9abe3054-df43-47cf-986c-e8811eef5324,19,osm,2023-03-30 16:18:47,2023-03-30 16:18:47,0101000020E8640000904258A0242A1C419A2DC1EA2FE85441
Grün,,,,,,24,way/314253542,d6590560-24b1-4e82-9786-9126d61dd444,19,osm,2023-03-30 16:18:47,2023-03-30 16:18:47,0101000020E8640000D7F1AA302C321C411E1A1B0FCAE65441
Kita,,Krippe Belchenstraße,,,,25,way/332456313,3c0fd81b-d837-4b2b-a211-1a07c7eb7474,19,osm,2023-03-30 16:18:47,2023-03-30 16:18:47,0101000020E8640000C8CA417CF12B1C41DDFACC8CA4E65441
Bus,,August-Bebel-Straße,,,,26,node/339232287,27af31ec-32ef-4d2c-9425-28cab863996e,19,osm,2023-03-30 16:18:47,2023-03-30 16:18:47,0101000020E86400004BA38843E6371C4120E9317E11E75441
Bus,,August-Bebel-Straße,,,,27,node/339232292,b11464c8-c98a-4178-b786-1bbc41f15f3a,19,osm,2023-03-30 16:18:47,2023-03-30 16:18:47,0101000020E8640000BFCEAB4331381C41BC7263A00BE75441
Grün,,,,,,28,way/388850937,a08a7814-4447-4e50-93e1-95bac5c2d5e7,19,osm,2023-03-30 16:18:47,2023-03-30 16:18:47,0101000020E8640000B43D37234A381C41B0994B1685E75441
Apotheke,,Stephanien Apotheke,Meerfeldstraße,74,,29,node/427136644,80ad49d3-65b3-451d-abb5-4b90cf641f54,19,osm,2023-03-30 16:18:47,2023-03-30 16:18:47,0101000020E8640000D0FA1CBBE02B1C41447E8313A2E75441
Supermarkt,REWE,REWE,,,,30,node/427136652,b2ec06bc-45d6-456a-987f-bbb4aec39666,19,osm,2023-03-30 16:18:47,2023-03-30 16:18:47,0101000020E864000098915D2B862E1C418528494AB4E75441
Spielplatz,,,,,,31,way/429639145,9db44570-f0a9-4e7a-b5b0-0a1003af55c7,19,osm,2023-03-30 16:18:47,2023-03-30 16:18:47,0101000020E8640000C73BED8B46281C412602AA2227E75441
Grün,,,,,,32,way/435696999,2fa147fd-75aa-4123-b233-3164b02d6efd,19,osm,2023-03-30 16:18:47,2023-03-30 16:18:47,0101000020E86400008AFE27CB3C281C41F1B63F066FE65441
Grün,,,,,,33,way/1064386634,3ad31a11-1863-48e9-b8bd-6e194ab7549b,19,osm,2023-03-30 16:18:47,2023-03-30 16:18:47,0101000020E8640000B36C49A9712D1C410526019897E75441
Spielplatz,,Klettergerüst Pfalzplatz,,,,34,way/481056039,591277d9-8cb1-4deb-abb7-0cf14bf99094,19,osm,2023-03-30 16:18:47,2023-03-30 16:18:47,0101000020E86400001DC9A4CB8A2E1C415989E7EC04E75441
Grün,,,,,,35,way/500328651,e419e167-5643-4b74-84b8-941dacc3771e,19,osm,2023-03-30 16:18:47,2023-03-30 16:18:47,0101000020E86400009A07AE91802E1C41379A947D51E75441
Grün,,,,,,36,way/505067464,005afcfc-e72d-4d68-9c4b-8a7090bec27e,19,osm,2023-03-30 16:18:47,2023-03-30 16:18:47,0101000020E8640000E4AF27AC60261C4120EFF8C0EAE75441
Spielplatz,,Spielplatz Landteilstraße,,,,37,node/513790609,8484fce6-c7d5-4129-9f20-77ace7403b61,19,osm,2023-03-30 16:18:47,2023-03-30 16:18:47,0101000020E86400006E647BF06B2A1C41BC754989A4E75441
Spielplatz,,Spielplatz Hanns Glückstein,,,,38,way/619710431,2ef45e0a-0256-42a1-aabf-16ff43160a7b,19,osm,2023-03-30 16:18:47,2023-03-30 16:18:47,0101000020E8640000111A4CB8642E1C41F999CA93DDE75441
Bus,,Pfalzplatz,,,,39,node/700739055,482ab01a-fb36-4c74-a106-19596e371f2e,19,osm,2023-03-30 16:18:47,2023-03-30 16:18:47,0101000020E864000089B835F02B2C1C41E13BC959D4E65441
Bus,,Markuskirche,,,,40,node/705025885,ce17d8fa-cd0f-43d3-8424-3f25c6022d5b,19,osm,2023-03-30 16:18:47,2023-03-30 16:18:47,0101000020E8640000D8CF8AAF37321C41A3A5F777DDE65441
Bus,,Markuskirche,,,,41,node/705025886,c02c7aee-6dfa-4fb4-8d7e-2931654ba9f5,19,osm,2023-03-30 16:18:47,2023-03-30 16:18:47,0101000020E8640000863A1E1D7E321C417D0F3D5AD5E65441
Grün,,,,,,42,way/729228771,e5b22093-bd73-41ce-bb7f-18cee15a51a5,19,osm,2023-03-30 16:18:47,2023-03-30 16:18:47,0101000020E8640000229C83146B281C4114FA639072E85441
Grün,,,,,,43,way/729228774,1655ec35-d6bf-4d49-be8f-67ae81c5d52e,19,osm,2023-03-30 16:18:47,2023-03-30 16:18:47,0101000020E8640000C96645BE53211C414EFE023DADE85441
Spielplatz,,,,,,44,node/775865438,3662d389-f859-4aad-ac05-ea42ec9cea65,19,osm,2023-03-30 16:18:47,2023-03-30 16:18:47,0101000020E8640000522F3BB29A261C41761F8FA621E85441
Bus,,Mollgymnasium 1,,,,45,node/878516884,d4d6d18c-5a09-46c4-8e67-0d15e939cbc6,19,osm,2023-03-30 16:18:47,2023-03-30 16:18:47,0101000020E864000004C7B467C12B1C41748C7E75B0E65441
Spielplatz,,,,,,46,way/977504520,8be53266-e058-40c4-9be1-0dc04d149536,19,osm,2023-03-30 16:18:47,2023-03-30 16:18:47,0101000020E864000097155E2FA52E1C41E9447B5016E85441
Bäckerei,,Bäckerei Grimminger,Meerfeldstraße,29,,47,node/1096850788,6b8b7461-f652-4222-9303-1924524fc935,19,osm,2023-03-30 16:18:47,2023-03-30 16:18:47,0101000020E86400006ED046F22D2B1C418ABF9EDFEDE75441
Drogerie,Rossmann,Rossmann,Lindenhofstraße,91,,48,node/1306933978,e81c71fc-708a-44ae-9c00-966c2d0e54cd,19,osm,2023-03-30 16:18:47,2023-03-30 16:18:47,0101000020E864000032071BCF902E1C4123777DFFB1E75441
Bäckerei,,Bäckerei Grimminger,,,,49,node/1559406285,547b7b3d-c11e-42ee-bb62-59304bb92c35,19,osm,2023-03-30 16:18:47,2023-03-30 16:18:47,0101000020E8640000182244B6292C1C417E978110A8E75441
Bäckerei,,Dörings Backhaus,,,,50,node/1559478231,9675ed87-1915-4063-bbdc-ac48869a45c5,19,osm,2023-03-30 16:18:47,2023-03-30 16:18:47,0101000020E864000099F54FA6172B1C41D1EAFEB9D9E75441
Supermarkt,CAP,CAP-Markt,,,,51,node/1559479606,7e305443-a7fb-4a84-ac36-0aab18d28203,19,osm,2023-03-30 16:18:47,2023-03-30 16:18:47,0101000020E8640000F01FC8265E2B1C41ACAFDF1AE0E75441
Kita,,Affenbande,,,,52,node/1559608973,16865c72-500d-4924-81c5-4b6fe595b715,19,osm,2023-03-30 16:18:47,2023-03-30 16:18:47,0101000020E86400009820CDBCB5291C41CEFC80A7EFE75441
Bäckerei,,Döringers Backhaus,,,,53,node/1561677662,cd58d64d-4ee2-4d98-ad97-a3ccb62557e7,19,osm,2023-03-30 16:18:47,2023-03-30 16:18:47,0101000020E86400001758EC0FFE2C1C4108AC5E1F34E75441
Apotheke,,Kalmit Apotheke,Donnersbergstraße,9,,54,node/1561677674,26aaa37d-78d6-436a-bbfc-6fe86afa28aa,19,osm,2023-03-30 16:18:47,2023-03-30 16:18:47,0101000020E86400000D68A4A0C22B1C418C50E34222E75441
Straßenbahn,,Windeckstraße,,,,55,node/1757454913,04a86781-d3fa-40d7-947c-91e92d7ce00e,19,osm,2023-03-30 16:18:47,2023-03-30 16:18:47,0101000020E8640000BC0D66514A2B1C41D78AA408D8E75441
Straßenbahn,,Diesterwegschule,,,,56,node/1757455624,e7f3fdf4-e355-4fce-8fbb-d1b425a07e2d,19,osm,2023-03-30 16:18:47,2023-03-30 16:18:47,0101000020E8640000ECB31B90602C1C4161C850EC94E75441
Straßenbahn,,Windeckstraße,,,,57,node/1757455642,ea822502-e5b2-47aa-8a24-f624b044abb8,19,osm,2023-03-30 16:18:47,2023-03-30 16:18:47,0101000020E8640000D61B4FB11F2B1C41A01098FFE7E75441
Bus,,Hochschule,,,,58,node/1758133056,667550fc-9323-4603-8603-2a514705f6ea,19,osm,2023-03-30 16:18:47,2023-03-30 16:18:47,0101000020E8640000853BB2B34D3C1C412216B42C5DE75441
Bäckerei,,Döringer's Backhaus,,,,59,node/2166801768,01ef002d-69a7-4f23-9e22-bbd6bd05e6e9,19,osm,2023-03-30 16:18:47,2023-03-30 16:18:47,0101000020E864000079B51001CA2C1C411F4B9DA267E75441
Kita,,Evangelischer Kindergarten,,,,60,node/2170826267,6ca4139e-ab78-48cc-bef0-973e1daf9547,19,osm,2023-03-30 16:18:47,2023-03-30 16:18:47,0101000020E86400004C47F59A4C2B1C41DFEF666354E75441
Bäckerei,,Bäckerei Zorn,,,,61,node/2206975558,589872ed-e19e-46e6-865b-878c97ec61fc,19,osm,2023-03-30 16:18:47,2023-03-30 16:18:47,0101000020E86400008311D3A2842E1C410A6831DDB5E75441
Drogerie,,Ihr Drogeriemarkt Mannheim,,,,62,node/2238135468,d2ef9097-f8cd-4fe1-946d-17d7a0d73648,19,osm,2023-03-30 16:18:47,2023-03-30 16:18:47,0101000020E86400009C544BEC482B1C411BAB49E8E6E75441
